order_id,payment_sequential,payment_type,payment_installments,payment_value,order_status,order_purchase_date,order_purchase_time,order_approved_date,order_approved_time,order_delivered_carrier_date,order_delivered_carrier_time,order_delivered_customer_date,order_delivered_customer_time,order_delivered_estimated_date,review_id,review_score,review_creation_date,review_filled_date,Customer_Id,Customer_Unique_Id,Customer_ZipCode,Customer_City,num_of_items_ordered,product_id,seller_id,shipping_limit_date,Price,product_category,product_name_length,product_desc_length,product_photos_qty,product_weight,product_height,product_width,product_category,Seller_Id,Seller_Zipcode,Seller_City,Seller_State,customer_lattitude,customer_longitude
0596e04bc1e3bb1649cf6d1f8545e5eb,1,credit_card,5,335.32,delivered,2018-08-13,04:53:00,2018-08-13,05:10:00,2018-08-14,03:55:00,2018-08-22,12:02:00,2018-08-23,c0b455d9c7b6e0afe2449be11824e479,5,2018-08-23,2018-08-23,293ef520846cc863d3bf09df2e5245a0,8092a8fcf8f2bf3d2026175efac28c7b,18900,"santa cruz do rio pardo",1,4a741a6cd8c7a4358ebfe566138fee78,f205b1a3ca9a34e0f8a228bae6e4c7b3,"2018-08-15 17:10:00",247,moveis_decoracao,44,999,5,10550,14,42,furniture_decor,f205b1a3ca9a34e0f8a228bae6e4c7b3,94965,cachoeirinha,RS,-22.8932253,-49.62871414
0596e04bc1e3bb1649cf6d1f8545e5eb,1,credit_card,5,335.32,delivered,2018-08-13,04:53:00,2018-08-13,05:10:00,2018-08-14,03:55:00,2018-08-22,12:02:00,2018-08-23,c0b455d9c7b6e0afe2449be11824e479,5,2018-08-23,2018-08-23,293ef520846cc863d3bf09df2e5245a0,8092a8fcf8f2bf3d2026175efac28c7b,18900,"santa cruz do rio pardo",1,4a741a6cd8c7a4358ebfe566138fee78,f205b1a3ca9a34e0f8a228bae6e4c7b3,"2018-08-15 17:10:00",247,moveis_decoracao,44,999,5,10550,14,42,furniture_decor,f205b1a3ca9a34e0f8a228bae6e4c7b3,94965,cachoeirinha,RS,-22.89766265,-49.62450945
0596e04bc1e3bb1649cf6d1f8545e5eb,1,credit_card,5,335.32,delivered,2018-08-13,04:53:00,2018-08-13,05:10:00,2018-08-14,03:55:00,2018-08-22,12:02:00,2018-08-23,c0b455d9c7b6e0afe2449be11824e479,5,2018-08-23,2018-08-23,293ef520846cc863d3bf09df2e5245a0,8092a8fcf8f2bf3d2026175efac28c7b,18900,"santa cruz do rio pardo",1,4a741a6cd8c7a4358ebfe566138fee78,f205b1a3ca9a34e0f8a228bae6e4c7b3,"2018-08-15 17:10:00",247,moveis_decoracao,44,999,5,10550,14,42,furniture_decor,f205b1a3ca9a34e0f8a228bae6e4c7b3,94965,cachoeirinha,RS,-22.88589536,-49.61811255
0596e04bc1e3bb1649cf6d1f8545e5eb,1,credit_card,5,335.32,delivered,2018-08-13,04:53:00,2018-08-13,05:10:00,2018-08-14,03:55:00,2018-08-22,12:02:00,2018-08-23,c0b455d9c7b6e0afe2449be11824e479,5,2018-08-23,2018-08-23,293ef520846cc863d3bf09df2e5245a0,8092a8fcf8f2bf3d2026175efac28c7b,18900,"santa cruz do rio pardo",1,4a741a6cd8c7a4358ebfe566138fee78,f205b1a3ca9a34e0f8a228bae6e4c7b3,"2018-08-15 17:10:00",247,moveis_decoracao,44,999,5,10550,14,42,furniture_decor,f205b1a3ca9a34e0f8a228bae6e4c7b3,94965,cachoeirinha,RS,-22.88692792,-49.61895623
0596e04bc1e3bb1649cf6d1f8545e5eb,1,credit_card,5,335.32,delivered,2018-08-13,04:53:00,2018-08-13,05:10:00,2018-08-14,03:55:00,2018-08-22,12:02:00,2018-08-23,c0b455d9c7b6e0afe2449be11824e479,5,2018-08-23,2018-08-23,293ef520846cc863d3bf09df2e5245a0,8092a8fcf8f2bf3d2026175efac28c7b,18900,"santa cruz do rio pardo",1,4a741a6cd8c7a4358ebfe566138fee78,f205b1a3ca9a34e0f8a228bae6e4c7b3,"2018-08-15 17:10:00",247,moveis_decoracao,44,999,5,10550,14,42,furniture_decor,f205b1a3ca9a34e0f8a228bae6e4c7b3,94965,cachoeirinha,RS,-22.89288157,-49.63374186
0596e04bc1e3bb1649cf6d1f8545e5eb,1,credit_card,5,335.32,delivered,2018-08-13,04:53:00,2018-08-13,05:10:00,2018-08-14,03:55:00,2018-08-22,12:02:00,2018-08-23,c0b455d9c7b6e0afe2449be11824e479,5,2018-08-23,2018-08-23,293ef520846cc863d3bf09df2e5245a0,8092a8fcf8f2bf3d2026175efac28c7b,18900,"santa cruz do rio pardo",1,4a741a6cd8c7a4358ebfe566138fee78,f205b1a3ca9a34e0f8a228bae6e4c7b3,"2018-08-15 17:10:00",247,moveis_decoracao,44,999,5,10550,14,42,furniture_decor,f205b1a3ca9a34e0f8a228bae6e4c7b3,94965,cachoeirinha,RS,-22.89413941,-49.6253019
0596e04bc1e3bb1649cf6d1f8545e5eb,1,credit_card,5,335.32,delivered,2018-08-13,04:53:00,2018-08-13,05:10:00,2018-08-14,03:55:00,2018-08-22,12:02:00,2018-08-23,c0b455d9c7b6e0afe2449be11824e479,5,2018-08-23,2018-08-23,293ef520846cc863d3bf09df2e5245a0,8092a8fcf8f2bf3d2026175efac28c7b,18900,"santa cruz do rio pardo",1,4a741a6cd8c7a4358ebfe566138fee78,f205b1a3ca9a34e0f8a228bae6e4c7b3,"2018-08-15 17:10:00",247,moveis_decoracao,44,999,5,10550,14,42,furniture_decor,f205b1a3ca9a34e0f8a228bae6e4c7b3,94965,cachoeirinha,RS,-22.89136733,-49.61514872
0596e04bc1e3bb1649cf6d1f8545e5eb,1,credit_card,5,335.32,delivered,2018-08-13,04:53:00,2018-08-13,05:10:00,2018-08-14,03:55:00,2018-08-22,12:02:00,2018-08-23,c0b455d9c7b6e0afe2449be11824e479,5,2018-08-23,2018-08-23,293ef520846cc863d3bf09df2e5245a0,8092a8fcf8f2bf3d2026175efac28c7b,18900,"santa cruz do rio pardo",1,4a741a6cd8c7a4358ebfe566138fee78,f205b1a3ca9a34e0f8a228bae6e4c7b3,"2018-08-15 17:10:00",247,moveis_decoracao,44,999,5,10550,14,42,furniture_decor,f205b1a3ca9a34e0f8a228bae6e4c7b3,94965,cachoeirinha,RS,-22.90863029,-49.61804274
0596e04bc1e3bb1649cf6d1f8545e5eb,1,credit_card,5,335.32,delivered,2018-08-13,04:53:00,2018-08-13,05:10:00,2018-08-14,03:55:00,2018-08-22,12:02:00,2018-08-23,c0b455d9c7b6e0afe2449be11824e479,5,2018-08-23,2018-08-23,293ef520846cc863d3bf09df2e5245a0,8092a8fcf8f2bf3d2026175efac28c7b,18900,"santa cruz do rio pardo",1,4a741a6cd8c7a4358ebfe566138fee78,f205b1a3ca9a34e0f8a228bae6e4c7b3,"2018-08-15 17:10:00",247,moveis_decoracao,44,999,5,10550,14,42,furniture_decor,f205b1a3ca9a34e0f8a228bae6e4c7b3,94965,cachoeirinha,RS,-22.89212449,-49.64463708
0596e04bc1e3bb1649cf6d1f8545e5eb,1,credit_card,5,335.32,delivered,2018-08-13,04:53:00,2018-08-13,05:10:00,2018-08-14,03:55:00,2018-08-22,12:02:00,2018-08-23,c0b455d9c7b6e0afe2449be11824e479,5,2018-08-23,2018-08-23,293ef520846cc863d3bf09df2e5245a0,8092a8fcf8f2bf3d2026175efac28c7b,18900,"santa cruz do rio pardo",1,4a741a6cd8c7a4358ebfe566138fee78,f205b1a3ca9a34e0f8a228bae6e4c7b3,"2018-08-15 17:10:00",247,moveis_decoracao,44,999,5,10550,14,42,furniture_decor,f205b1a3ca9a34e0f8a228bae6e4c7b3,94965,cachoeirinha,RS,-22.89952339,-49.63509059
0596e04bc1e3bb1649cf6d1f8545e5eb,1,credit_card,5,335.32,delivered,2018-08-13,04:53:00,2018-08-13,05:10:00,2018-08-14,03:55:00,2018-08-22,12:02:00,2018-08-23,c0b455d9c7b6e0afe2449be11824e479,5,2018-08-23,2018-08-23,293ef520846cc863d3bf09df2e5245a0,8092a8fcf8f2bf3d2026175efac28c7b,18900,"santa cruz do rio pardo",1,4a741a6cd8c7a4358ebfe566138fee78,f205b1a3ca9a34e0f8a228bae6e4c7b3,"2018-08-15 17:10:00",247,moveis_decoracao,44,999,5,10550,14,42,furniture_decor,f205b1a3ca9a34e0f8a228bae6e4c7b3,94965,cachoeirinha,RS,-22.91017409,-49.63127483
0596e04bc1e3bb1649cf6d1f8545e5eb,1,credit_card,5,335.32,delivered,2018-08-13,04:53:00,2018-08-13,05:10:00,2018-08-14,03:55:00,2018-08-22,12:02:00,2018-08-23,c0b455d9c7b6e0afe2449be11824e479,5,2018-08-23,2018-08-23,293ef520846cc863d3bf09df2e5245a0,8092a8fcf8f2bf3d2026175efac28c7b,18900,"santa cruz do rio pardo",1,4a741a6cd8c7a4358ebfe566138fee78,f205b1a3ca9a34e0f8a228bae6e4c7b3,"2018-08-15 17:10:00",247,moveis_decoracao,44,999,5,10550,14,42,furniture_decor,f205b1a3ca9a34e0f8a228bae6e4c7b3,94965,cachoeirinha,RS,-22.9120509,-49.63071775
0596e04bc1e3bb1649cf6d1f8545e5eb,1,credit_card,5,335.32,delivered,2018-08-13,04:53:00,2018-08-13,05:10:00,2018-08-14,03:55:00,2018-08-22,12:02:00,2018-08-23,c0b455d9c7b6e0afe2449be11824e479,5,2018-08-23,2018-08-23,293ef520846cc863d3bf09df2e5245a0,8092a8fcf8f2bf3d2026175efac28c7b,18900,"santa cruz do rio pardo",1,4a741a6cd8c7a4358ebfe566138fee78,f205b1a3ca9a34e0f8a228bae6e4c7b3,"2018-08-15 17:10:00",247,moveis_decoracao,44,999,5,10550,14,42,furniture_decor,f205b1a3ca9a34e0f8a228bae6e4c7b3,94965,cachoeirinha,RS,-22.89460433,-49.63361415
0596e04bc1e3bb1649cf6d1f8545e5eb,1,credit_card,5,335.32,delivered,2018-08-13,04:53:00,2018-08-13,05:10:00,2018-08-14,03:55:00,2018-08-22,12:02:00,2018-08-23,c0b455d9c7b6e0afe2449be11824e479,5,2018-08-23,2018-08-23,293ef520846cc863d3bf09df2e5245a0,8092a8fcf8f2bf3d2026175efac28c7b,18900,"santa cruz do rio pardo",1,4a741a6cd8c7a4358ebfe566138fee78,f205b1a3ca9a34e0f8a228bae6e4c7b3,"2018-08-15 17:10:00",247,moveis_decoracao,44,999,5,10550,14,42,furniture_decor,f205b1a3ca9a34e0f8a228bae6e4c7b3,94965,cachoeirinha,RS,-22.89785976,-49.62635883
0596e04bc1e3bb1649cf6d1f8545e5eb,1,credit_card,5,335.32,delivered,2018-08-13,04:53:00,2018-08-13,05:10:00,2018-08-14,03:55:00,2018-08-22,12:02:00,2018-08-23,c0b455d9c7b6e0afe2449be11824e479,5,2018-08-23,2018-08-23,293ef520846cc863d3bf09df2e5245a0,8092a8fcf8f2bf3d2026175efac28c7b,18900,"santa cruz do rio pardo",1,4a741a6cd8c7a4358ebfe566138fee78,f205b1a3ca9a34e0f8a228bae6e4c7b3,"2018-08-15 17:10:00",247,moveis_decoracao,44,999,5,10550,14,42,furniture_decor,f205b1a3ca9a34e0f8a228bae6e4c7b3,94965,cachoeirinha,RS,-22.91430571,-49.60307044
0596e04bc1e3bb1649cf6d1f8545e5eb,1,credit_card,5,335.32,delivered,2018-08-13,04:53:00,2018-08-13,05:10:00,2018-08-14,03:55:00,2018-08-22,12:02:00,2018-08-23,c0b455d9c7b6e0afe2449be11824e479,5,2018-08-23,2018-08-23,293ef520846cc863d3bf09df2e5245a0,8092a8fcf8f2bf3d2026175efac28c7b,18900,"santa cruz do rio pardo",1,4a741a6cd8c7a4358ebfe566138fee78,f205b1a3ca9a34e0f8a228bae6e4c7b3,"2018-08-15 17:10:00",247,moveis_decoracao,44,999,5,10550,14,42,furniture_decor,f205b1a3ca9a34e0f8a228bae6e4c7b3,94965,cachoeirinha,RS,-22.91121279,-49.61107634
0596e04bc1e3bb1649cf6d1f8545e5eb,1,credit_card,5,335.32,delivered,2018-08-13,04:53:00,2018-08-13,05:10:00,2018-08-14,03:55:00,2018-08-22,12:02:00,2018-08-23,c0b455d9c7b6e0afe2449be11824e479,5,2018-08-23,2018-08-23,293ef520846cc863d3bf09df2e5245a0,8092a8fcf8f2bf3d2026175efac28c7b,18900,"santa cruz do rio pardo",1,4a741a6cd8c7a4358ebfe566138fee78,f205b1a3ca9a34e0f8a228bae6e4c7b3,"2018-08-15 17:10:00",247,moveis_decoracao,44,999,5,10550,14,42,furniture_decor,f205b1a3ca9a34e0f8a228bae6e4c7b3,94965,cachoeirinha,RS,-22.88448336,-49.62148792
0596e04bc1e3bb1649cf6d1f8545e5eb,1,credit_card,5,335.32,delivered,2018-08-13,04:53:00,2018-08-13,05:10:00,2018-08-14,03:55:00,2018-08-22,12:02:00,2018-08-23,c0b455d9c7b6e0afe2449be11824e479,5,2018-08-23,2018-08-23,293ef520846cc863d3bf09df2e5245a0,8092a8fcf8f2bf3d2026175efac28c7b,18900,"santa cruz do rio pardo",1,4a741a6cd8c7a4358ebfe566138fee78,f205b1a3ca9a34e0f8a228bae6e4c7b3,"2018-08-15 17:10:00",247,moveis_decoracao,44,999,5,10550,14,42,furniture_decor,f205b1a3ca9a34e0f8a228bae6e4c7b3,94965,cachoeirinha,RS,-22.88901644,-49.61626868
0596e04bc1e3bb1649cf6d1f8545e5eb,1,credit_card,5,335.32,delivered,2018-08-13,04:53:00,2018-08-13,05:10:00,2018-08-14,03:55:00,2018-08-22,12:02:00,2018-08-23,c0b455d9c7b6e0afe2449be11824e479,5,2018-08-23,2018-08-23,293ef520846cc863d3bf09df2e5245a0,8092a8fcf8f2bf3d2026175efac28c7b,18900,"santa cruz do rio pardo",1,4a741a6cd8c7a4358ebfe566138fee78,f205b1a3ca9a34e0f8a228bae6e4c7b3,"2018-08-15 17:10:00",247,moveis_decoracao,44,999,5,10550,14,42,furniture_decor,f205b1a3ca9a34e0f8a228bae6e4c7b3,94965,cachoeirinha,RS,-22.90465783,-49.63218541
0596e04bc1e3bb1649cf6d1f8545e5eb,1,credit_card,5,335.32,delivered,2018-08-13,04:53:00,2018-08-13,05:10:00,2018-08-14,03:55:00,2018-08-22,12:02:00,2018-08-23,c0b455d9c7b6e0afe2449be11824e479,5,2018-08-23,2018-08-23,293ef520846cc863d3bf09df2e5245a0,8092a8fcf8f2bf3d2026175efac28c7b,18900,"santa cruz do rio pardo",1,4a741a6cd8c7a4358ebfe566138fee78,f205b1a3ca9a34e0f8a228bae6e4c7b3,"2018-08-15 17:10:00",247,moveis_decoracao,44,999,5,10550,14,42,furniture_decor,f205b1a3ca9a34e0f8a228bae6e4c7b3,94965,cachoeirinha,RS,-22.89139216,-49.62449254
0596e04bc1e3bb1649cf6d1f8545e5eb,1,credit_card,5,335.32,delivered,2018-08-13,04:53:00,2018-08-13,05:10:00,2018-08-14,03:55:00,2018-08-22,12:02:00,2018-08-23,c0b455d9c7b6e0afe2449be11824e479,5,2018-08-23,2018-08-23,293ef520846cc863d3bf09df2e5245a0,8092a8fcf8f2bf3d2026175efac28c7b,18900,"santa cruz do rio pardo",1,4a741a6cd8c7a4358ebfe566138fee78,f205b1a3ca9a34e0f8a228bae6e4c7b3,"2018-08-15 17:10:00",247,moveis_decoracao,44,999,5,10550,14,42,furniture_decor,f205b1a3ca9a34e0f8a228bae6e4c7b3,94965,cachoeirinha,RS,-22.91276625,-49.60824435
0596e04bc1e3bb1649cf6d1f8545e5eb,1,credit_card,5,335.32,delivered,2018-08-13,04:53:00,2018-08-13,05:10:00,2018-08-14,03:55:00,2018-08-22,12:02:00,2018-08-23,c0b455d9c7b6e0afe2449be11824e479,5,2018-08-23,2018-08-23,293ef520846cc863d3bf09df2e5245a0,8092a8fcf8f2bf3d2026175efac28c7b,18900,"santa cruz do rio pardo",1,4a741a6cd8c7a4358ebfe566138fee78,f205b1a3ca9a34e0f8a228bae6e4c7b3,"2018-08-15 17:10:00",247,moveis_decoracao,44,999,5,10550,14,42,furniture_decor,f205b1a3ca9a34e0f8a228bae6e4c7b3,94965,cachoeirinha,RS,-22.89561033,-49.63402666
0596e04bc1e3bb1649cf6d1f8545e5eb,1,credit_card,5,335.32,delivered,2018-08-13,04:53:00,2018-08-13,05:10:00,2018-08-14,03:55:00,2018-08-22,12:02:00,2018-08-23,c0b455d9c7b6e0afe2449be11824e479,5,2018-08-23,2018-08-23,293ef520846cc863d3bf09df2e5245a0,8092a8fcf8f2bf3d2026175efac28c7b,18900,"santa cruz do rio pardo",1,4a741a6cd8c7a4358ebfe566138fee78,f205b1a3ca9a34e0f8a228bae6e4c7b3,"2018-08-15 17:10:00",247,moveis_decoracao,44,999,5,10550,14,42,furniture_decor,f205b1a3ca9a34e0f8a228bae6e4c7b3,94965,cachoeirinha,RS,-22.91133373,-49.62099683
0596e04bc1e3bb1649cf6d1f8545e5eb,1,credit_card,5,335.32,delivered,2018-08-13,04:53:00,2018-08-13,05:10:00,2018-08-14,03:55:00,2018-08-22,12:02:00,2018-08-23,c0b455d9c7b6e0afe2449be11824e479,5,2018-08-23,2018-08-23,293ef520846cc863d3bf09df2e5245a0,8092a8fcf8f2bf3d2026175efac28c7b,18900,"santa cruz do rio pardo",1,4a741a6cd8c7a4358ebfe566138fee78,f205b1a3ca9a34e0f8a228bae6e4c7b3,"2018-08-15 17:10:00",247,moveis_decoracao,44,999,5,10550,14,42,furniture_decor,f205b1a3ca9a34e0f8a228bae6e4c7b3,94965,cachoeirinha,RS,-22.89312776,-49.62690111
0596e04bc1e3bb1649cf6d1f8545e5eb,1,credit_card,5,335.32,delivered,2018-08-13,04:53:00,2018-08-13,05:10:00,2018-08-14,03:55:00,2018-08-22,12:02:00,2018-08-23,c0b455d9c7b6e0afe2449be11824e479,5,2018-08-23,2018-08-23,293ef520846cc863d3bf09df2e5245a0,8092a8fcf8f2bf3d2026175efac28c7b,18900,"santa cruz do rio pardo",1,4a741a6cd8c7a4358ebfe566138fee78,f205b1a3ca9a34e0f8a228bae6e4c7b3,"2018-08-15 17:10:00",247,moveis_decoracao,44,999,5,10550,14,42,furniture_decor,f205b1a3ca9a34e0f8a228bae6e4c7b3,94965,cachoeirinha,RS,-22.88706534,-49.617197
0596e04bc1e3bb1649cf6d1f8545e5eb,1,credit_card,5,335.32,delivered,2018-08-13,04:53:00,2018-08-13,05:10:00,2018-08-14,03:55:00,2018-08-22,12:02:00,2018-08-23,c0b455d9c7b6e0afe2449be11824e479,5,2018-08-23,2018-08-23,293ef520846cc863d3bf09df2e5245a0,8092a8fcf8f2bf3d2026175efac28c7b,18900,"santa cruz do rio pardo",1,4a741a6cd8c7a4358ebfe566138fee78,f205b1a3ca9a34e0f8a228bae6e4c7b3,"2018-08-15 17:10:00",247,moveis_decoracao,44,999,5,10550,14,42,furniture_decor,f205b1a3ca9a34e0f8a228bae6e4c7b3,94965,cachoeirinha,RS,-22.9048795,-49.62664993
0596e04bc1e3bb1649cf6d1f8545e5eb,1,credit_card,5,335.32,delivered,2018-08-13,04:53:00,2018-08-13,05:10:00,2018-08-14,03:55:00,2018-08-22,12:02:00,2018-08-23,c0b455d9c7b6e0afe2449be11824e479,5,2018-08-23,2018-08-23,293ef520846cc863d3bf09df2e5245a0,8092a8fcf8f2bf3d2026175efac28c7b,18900,"santa cruz do rio pardo",1,4a741a6cd8c7a4358ebfe566138fee78,f205b1a3ca9a34e0f8a228bae6e4c7b3,"2018-08-15 17:10:00",247,moveis_decoracao,44,999,5,10550,14,42,furniture_decor,f205b1a3ca9a34e0f8a228bae6e4c7b3,94965,cachoeirinha,RS,-22.88764817,-49.61506373
0596e04bc1e3bb1649cf6d1f8545e5eb,1,credit_card,5,335.32,delivered,2018-08-13,04:53:00,2018-08-13,05:10:00,2018-08-14,03:55:00,2018-08-22,12:02:00,2018-08-23,c0b455d9c7b6e0afe2449be11824e479,5,2018-08-23,2018-08-23,293ef520846cc863d3bf09df2e5245a0,8092a8fcf8f2bf3d2026175efac28c7b,18900,"santa cruz do rio pardo",1,4a741a6cd8c7a4358ebfe566138fee78,f205b1a3ca9a34e0f8a228bae6e4c7b3,"2018-08-15 17:10:00",247,moveis_decoracao,44,999,5,10550,14,42,furniture_decor,f205b1a3ca9a34e0f8a228bae6e4c7b3,94965,cachoeirinha,RS,-22.91148799,-49.63932153
